GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,Actual_Mean_Income,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16
8600000US13164,13164,ZCTA5 13164,827,130,560,106,267,67,(X),(X),53750,12912,50817,6956,59964,8177,63408,11113,52741,7784
8600000US13165,13165,ZCTA5 13165,3721,310,2121,222,1600,193,(X),(X),45775,5101,37988,5362,47535,3453,52183,5366,41374,3226
8600000US13166,13166,ZCTA5 13166,1954,168,1121,140,833,85,(X),(X),52896,4524,36488,2732,52101,4857,60232,8050,41160,2866
8600000US13167,13167,ZCTA5 13167,1004,182,606,119,398,110,(X),(X),51042,9557,42772,6228,48910,5495,55087,7974,39506,3956
8600000US13202,13202,ZCTA5 13202,1120,204,668,164,452,85,(X),(X),50040,10501,46125,21114,62565,15266,66284,20959,57068,22041
8600000US13203,13203,ZCTA5 13203,4394,354,2364,259,2030,208,(X),(X),37363,4397,35028,3508,54091,6176,63008,10325,43706,4450
8600000US13204,13204,ZCTA5 13204,5448,427,2880,308,2568,257,(X),(X),37344,3820,31940,1974,41826,2128,43908,2742,39491,2959
8600000US13205,13205,ZCTA5 13205,3942,317,1972,199,1970,246,(X),(X),38704,5068,34740,3057,43844,2264,49031,3954,38651,2588
8600000US13206,13206,ZCTA5 13206,5341,477,2571,308,2770,315,(X),(X),40890,1659,37115,3187,44628,2244,45529,3042,43792,3055
8600000US13207,13207,ZCTA5 13207,4209,384,2113,220,2096,270,(X),(X),41981,4274,38071,4666,48501,3090,50202,4269,46785,4140
8600000US13208,13208,ZCTA5 13208,5848,462,2991,317,2857,264,(X),(X),39350,3324,34341,2145,42600,2346,45698,3664,39356,2498
8600000US13209,13209,ZCTA5 13209,4541,401,2597,280,1944,200,(X),(X),40837,3240,37841,4168,47066,2414,49273,3038,44118,4101
8600000US13210,13210,ZCTA5 13210,4407,331,2212,228,2195,246,(X),(X),42608,4441,37800,4175,54283,6871,56117,7445,52434,10664
8600000US13211,13211,ZCTA5 13211,2608,229,1341,196,1267,134,(X),(X),36347,5045,33454,4530,39699,3170,42258,5727,36991,2344
8600000US13212,13212,ZCTA5 13212,6686,432,3759,309,2927,275,(X),(X),51149,1509,42420,2215,55251,3451,62844,4957,45498,2449
8600000US13214,13214,ZCTA5 13214,2908,318,1612,222,1296,191,(X),(X),61250,7005,51397,3127,65537,3670,69429,6041,60696,5043
8600000US13215,13215,ZCTA5 13215,5316,330,3145,271,2171,198,(X),(X),67399,6126,54728,4656,73283,5104,81692,8092,61101,4153
8600000US13219,13219,ZCTA5 13219,5144,330,2766,250,2378,256,(X),(X),50983,3126,45532,4272,55920,3348,61561,5657,49357,2736
8600000US13224,13224,ZCTA5 13224,2652,313,1430,196,1222,220,(X),(X),52019,4418,41206,2415,61527,7842,70412,10199,51130,11303
8600000US13290,13290,ZCTA5 13290,0,11,0,11,0,11,(X),(X),-,**,-,**,-,**,-,**,-,**
8600000US13301,13301,ZCTA5 13301,29,32,15,18,14,18,(X),(X),-,**,-,**,N,N,N,N,N,N
8600000US13302,13302,ZCTA5 13302,415,77,271,53,144,40,(X),(X),42708,4778,28942,1839,44442,4383,46991,5385,39646,6048
8600000US13303,13303,ZCTA5 13303,491,125,278,79,213,67,(X),(X),47059,9262,40781,9451,50770,6506,53501,10322,47205,7417
8600000US13304,13304,ZCTA5 13304,598,136,340,85,258,73,(X),(X),84853,19260,42429,12916,76052,10305,92359,12402,54563,11017
8600000US13305,13305,ZCTA5 13305,152,60,81,36,71,45,(X),(X),54844,20707,42054,14848,52070,9973,57623,14209,45735,7125
8600000US13308,13308,ZCTA5 13308,994,301,620,220,374,126,(X),(X),41588,1838,36198,8293,44454,4504,47584,7169,39264,5803
8600000US13309,13309,ZCTA5 13309,1814,183,1150,192,664,114,(X),(X),47614,6035,39386,2339,47344,4174,49167,6195,44187,3518
8600000US13310,13310,ZCTA5 13310,209,96,118,84,91,48,(X),(X),47917,6163,25446,16131,35544,6644,40320,10566,29349,6529
8600000US13312,13312,ZCTA5 13312,101,39,55,28,46,21,(X),(X),65139,35007,50000,12482,51696,8609,56833,11796,45554,8740
8600000US13313,13313,ZCTA5 13313,161,43,91,27,70,23,(X),(X),40673,13192,31167,2004,38956,6901,43700,10246,32789,5739
8600000US13314,13314,ZCTA5 13314,111,42,57,22,54,29,(X),(X),47083,9840,50909,14270,58221,13987,66774,25109,49193,6293
8600000US13315,13315,ZCTA5 13315,469,87,261,55,208,47,(X),(X),41394,2565,35536,6680,40596,2460,41860,3631,39009,4180
8600000US13316,13316,ZCTA5 13316,2171,199,1320,155,851,120,(X),(X),41637,1775,33783,4311,42655,2624,45488,3572,38262,2922
8600000US13317,13317,ZCTA5 13317,1111,142,642,100,469,102,(X),(X),41694,7630,36424,5451,44824,3491,47225,4550,41539,5636
8600000US13318,13318,ZCTA5 13318,395,65,230,44,165,38,(X),(X),50449,4117,33523,3240,48529,5342,52985,7350,42318,6303
8600000US13319,13319,ZCTA5 13319,234,125,118,86,116,98,(X),(X),26250,14723,-,**,29322,5787,27311,8136,31367,9521
8600000US13320,13320,ZCTA5 13320,837,104,446,70,391,62,(X),(X),38125,6212,38092,4617,45337,4478,47964,5745,42340,6332
8600000US13321,13321,ZCTA5 13321,353,126,183,91,170,75,(X),(X),51680,10180,35714,8203,43068,6233,48933,9668,36754,7669
8600000US13322,13322,ZCTA5 13322,308,101,205,79,103,35,(X),(X),42944,5419,38036,4509,42271,4296,42698,5428,41422,6033
8600000US13323,13323,ZCTA5 13323,3242,306,1810,194,1432,169,(X),(X),53345,3635,39493,4030,64558,6486,73340,10458,53458,4754
8600000US13324,13324,ZCTA5 13324,563,86,265,47,298,60,(X),(X),43438,7178,34231,3547,44383,4716,48828,5646,40431,6517
8600000US13325,13325,ZCTA5 13325,316,70,198,53,118,31,(X),(X),41250,7337,32344,9744,54509,17363,66372,27385,34605,7185
8600000US13326,13326,ZCTA5 13326,1900,215,1062,137,838,143,(X),(X),50379,10249,37446,7109,64062,8245,75322,12238,49792,7974
8600000US13327,13327,ZCTA5 13327,612,96,385,71,227,58,(X),(X),42607,2715,36094,4930,42692,3937,46635,5728,36006,3919
8600000US13328,13328,ZCTA5 13328,597,130,373,96,224,57,(X),(X),45461,14249,35921,5881,51223,6337,59538,9828,37377,8384
8600000US13329,13329,ZCTA5 13329,1196,147,701,92,495,90,(X),(X),41345,2385,34784,3139,43625,3724,44996,4067,41683,6609
8600000US13331,13331,ZCTA5 13331,42,34,26,25,16,13,(X),(X),26250,20088,21250,13852,N,N,N,N,N,N
8600000US13332,13332,ZCTA5 13332,889,155,547,119,342,78,(X),(X),38750,5280,38646,5532,43121,4465,45167,6670,39848,3958
8600000US13333,13333,ZCTA5 13333,13,17,0,11,13,17,(X),(X),-,**,-,**,N,N,N,N,N,N
8600000US13334,13334,ZCTA5 13334,469,168,367,127,102,62,(X),(X),46696,12797,-,**,58189,18349,51142,17943,83544,41712
8600000US13335,13335,ZCTA5 13335,575,77,341,55,234,41,(X),(X),36083,5688,35263,3700,47174,8392,52644,13019,39203,4004
8600000US13337,13337,ZCTA5 13337,182,70,105,61,77,39,(X),(X),-,**,40987,9954,81236,41629,109644,78206,42497,11746
8600000US13338,13338,ZCTA5 13338,265,57,150,42,115,36,(X),(X),45000,8418,37813,9693,46788,5393,48130,7421,45037,8932
8600000US13339,13339,ZCTA5 13339,2181,186,1214,131,967,118,(X),(X),35123,2708,30448,1827,39099,3079,41993,4482,35466,3293
8600000US13340,13340,ZCTA5 13340,2468,252,1266,177,1202,160,(X),(X),43684,7754,34572,3228,46769,5955,49319,5416,44083,11361
8600000US13341,13341,ZCTA5 13341,89,48,29,26,60,33,(X),(X),55486,10682,72656,42692,N,N,N,N,N,N
8600000US13342,13342,ZCTA5 13342,92,28,59,24,33,16,(X),(X),41250,17018,38523,3861,48120,12434,52212,18959,40803,8192
8600000US13343,13343,ZCTA5 13343,510,70,323,54,187,38,(X),(X),47188,5435,33869,2353,49033,5130,54646,7770,39339,3871
8600000US13345,13345,ZCTA5 13345,82,38,54,32,28,13,(X),(X),-,**,61250,17243,51652,18189,37709,18747,78543,34802
8600000US13346,13346,ZCTA5 13346,1377,209,807,153,570,103,(X),(X),53533,14095,47000,10063,68186,9229,76610,13109,56260,9702
8600000US13348,13348,ZCTA5 13348,517,108,286,56,231,65,(X),(X),46923,10025,39028,7497,49291,7273,54452,9136,42901,7694
8600000US13350,13350,ZCTA5 13350,3029,419,1587,243,1442,269,(X),(X),36482,4748,32553,5592,41652,3703,44939,4743,38034,4601
8600000US13352,13352,ZCTA5 13352,43,36,11,15,32,37,(X),(X),-,**,-,**,N,N,N,N,N,N
8600000US13353,13353,ZCTA5 13353,16,17,15,16,1,3,(X),(X),-,**,-,**,N,N,N,N,N,N
8600000US13354,13354,ZCTA5 13354,1384,171,831,117,553,93,(X),(X),41719,5559,45873,5194,50303,4632,49184,4846,51983,8679
8600000US13355,13355,ZCTA5 13355,333,108,206,91,127,51,(X),(X),40698,18879,35052,11882,38517,5380,41550,8973,33598,5515
8600000US13357,13357,ZCTA5 13357,3342,263,2007,188,1335,225,(X),(X),45580,3591,35685,4588,44485,2711,47145,3252,40487,4122
8600000US13360,13360,ZCTA5 13360,50,20,34,18,16,7,(X),(X),29500,3395,41250,21830,55978,24671,58212,33828,51231,15427
8600000US13361,13361,ZCTA5 13361,285,65,187,48,98,29,(X),(X),39432,9067,34773,12352,41241,5628,40118,8104,43384,5996
8600000US13362,13362,ZCTA5 13362,97,37,58,35,39,31,(X),(X),39231,36285,20750,18657,N,N,N,N,N,N
8600000US13363,13363,ZCTA5 13363,750,185,410,106,340,113,(X),(X),41576,6269,40625,8627,47611,4618,44846,5097,50945,7938
8600000US13364,13364,ZCTA5 13364,42,28,26,26,16,13,(X),(X),32167,25690,-,**,N,N,N,N,N,N
8600000US13365,13365,ZCTA5 13365,2527,226,1560,176,967,145,(X),(X),40808,2626,36439,2285,47643,3571,50662,5706,42771,3279
8600000US13367,13367,ZCTA5 13367,2561,207,1589,169,972,123,(X),(X),46005,5432,45495,2592,55125,5213,59857,8021,47388,3726
8600000US13368,13368,ZCTA5 13368,353,69,202,46,151,41,(X),(X),51500,3136,34028,5609,48307,4190,56137,5159,37834,5327
8600000US13402,13402,ZCTA5 13402,478,118,248,85,230,91,(X),(X),51389,17429,31978,12175,43375,5551,48926,7727,37389,5237
8600000US13403,13403,ZCTA5 13403,1900,300,994,188,906,191,(X),(X),49516,16405,41089,3838,64320,15688,55831,7908,73634,34607
8600000US13404,13404,ZCTA5 13404,36,17,28,14,8,6,(X),(X),46000,4145,26250,20887,43250,10585,48436,12472,25100,10035
8600000US13406,13406,ZCTA5 13406,183,39,108,24,75,28,(X),(X),59167,21050,40536,8132,66601,20252,63158,10300,71557,46482
8600000US13407,13407,ZCTA5 13407,1664,173,853,155,811,100,(X),(X),42325,3418,38082,3826,48311,5078,56742,9414,39444,3078
8600000US13408,13408,ZCTA5 13408,765,158,398,106,367,98,(X),(X),50278,14214,36888,3434,45746,5588,50791,8738,40275,5274
8600000US13409,13409,ZCTA5 13409,945,138,559,79,386,84,(X),(X),41140,5154,35313,2801,43403,3532,47457,5323,37533,3325
8600000US13410,13410,ZCTA5 13410,75,44,27,17,48,39,(X),(X),30893,20274,35521,5690,35219,6857,39811,14632,32635,4381
8600000US13411,13411,ZCTA5 13411,884,124,495,74,389,77,(X),(X),41163,1552,34938,5520,44200,3392,46735,3808,40974,5315
8600000US13413,13413,ZCTA5 13413,5371,459,3056,302,2315,297,(X),(X),62194,13964,43401,4948,79814,14011,102816,23755,49449,4055
8600000US13415,13415,ZCTA5 13415,29,19,23,15,6,7,(X),(X),42750,4615,-,**,N,N,N,N,N,N
8600000US13416,13416,ZCTA5 13416,785,88,461,64,324,50,(X),(X),45444,2967,39297,4293,49606,3652,55168,5270,41691,3629
8600000US13417,13417,ZCTA5 13417,1098,219,571,141,527,146,(X),(X),38750,8453,37328,2957,45109,7945,50852,14720,38886,3570
8600000US13418,13418,ZCTA5 13418,119,42,65,33,54,24,(X),(X),41080,5154,33250,2757,N,N,N,N,N,N
8600000US13420,13420,ZCTA5 13420,364,113,230,84,134,61,(X),(X),36903,12445,32639,6655,41371,7698,44194,10184,36526,8028
8600000US13421,13421,ZCTA5 13421,4197,422,2196,254,2001,284,(X),(X),43105,4059,37361,6539,50231,3730,55069,5884,44922,4242
8600000US13424,13424,ZCTA5 13424,727,122,403,72,324,77,(X),(X),42829,3362,38250,2330,47119,3840,52574,7302,40334,4281
8600000US13425,13425,ZCTA5 13425,780,110,507,91,273,57,(X),(X),43484,3451,35469,3711,49997,10307,56757,14965,37442,3874
8600000US13428,13428,ZCTA5 13428,533,116,254,61,279,74,(X),(X),57833,7126,31659,1911,45399,4497,56637,7121,35169,4393
8600000US13431,13431,ZCTA5 13431,617,103,330,56,287,69,(X),(X),50857,3188,40804,8777,53560,4676,63036,6944,42664,3762
8600000US13433,13433,ZCTA5 13433,557,87,353,64,204,53,(X),(X),41827,10942,31667,6199,39115,3002,42825,4459,32697,3669
8600000US13435,13435,ZCTA5 13435,91,37,55,22,36,20,(X),(X),44688,10286,52045,4941,51537,5880,49902,7016,54036,8658
8600000US13436,13436,ZCTA5 13436,26,28,20,19,6,12,(X),(X),40769,641,31500,558,36027,3533,36440,3976,34650,9132
8600000US13437,13437,ZCTA5 13437,117,35,81,23,36,19,(X),(X),41250,11528,36429,12259,42431,5660,44095,6383,38686,11189
8600000US13438,13438,ZCTA5 13438,1141,126,659,80,482,78,(X),(X),42482,2697,38426,3454,54059,5390,57238,6689,49712,8263
8600000US13439,13439,ZCTA5 13439,1234,146,696,102,538,80,(X),(X),36583,5745,32750,5297,43741,3823,45771,5027,41115,4399
8600000US13440,13440,ZCTA5 13440,13079,653,7326,430,5753,436,(X),(X),45654,2357,34782,1801,51515,2353,58723,3839,42336,2423
8600000US13441,13441,ZCTA5 13441,16,24,0,11,16,24,(X),(X),-,**,-,**,N,N,N,N,N,N
8600000US13450,13450,ZCTA5 13450,24,15,20,13,4,4,(X),(X),27000,23996,-,**,N,N,N,N,N,N
8600000US13452,13452,ZCTA5 13452,1298,129,752,89,546,72,(X),(X),41357,1824,30530,3006,43683,3584,45683,3275,40927,7840
8600000US13454,13454,ZCTA5 13454,178,56,125,42,53,24,(X),(X),41321,2402,27321,11059,40396,4474,45265,6194,28913,12518
8600000US13456,13456,ZCTA5 13456,1459,222,784,157,675,117,(X),(X),53198,5881,43823,3495,67572,13696,79451,21130,53774,9701
8600000US13459,13459,ZCTA5 13459,647,85,389,62,258,56,(X),(X),41767,5053,35682,4066,45908,5015,48704,6498,41691,6360
8600000US13460,13460,ZCTA5 13460,1319,180,680,98,639,136,(X),(X),41822,6242,35324,9363,46728,6545,50100,8284,43140,8771
8600000US13461,13461,ZCTA5 13461,992,141,582,102,410,77,(X),(X),52000,10235,53864,7477,63960,12524,58130,8094,72236,28106
8600000US13464,13464,ZCTA5 13464,361,74,215,51,146,41,(X),(X),32917,6108,32014,7148,48798,17217,54042,27540,41076,11906
8600000US13468,13468,ZCTA5 13468,122,31,83,24,39,15,(X),(X),34375,9756,39250,9486,46616,9101,45116,10455,49810,13611
8600000US13469,13469,ZCTA5 13469,421,130,256,99,165,66,(X),(X),62050,18266,46058,3636,58727,9803,68266,10619,43927,8288
8600000US13470,13470,ZCTA5 13470,212,70,111,40,101,43,(X),(X),42250,20248,33047,2848,57644,15935,73194,31007,40555,6913
8600000US13471,13471,ZCTA5 13471,1054,145,538,90,516,87,(X),(X),37596,5674,36719,2556,39599,2809,41121,2983,38012,4134
8600000US13472,13472,ZCTA5 13472,62,57,48,42,14,22,(X),(X),53929,28454,-,**,N,N,N,N,N,N
8600000US13473,13473,ZCTA5 13473,205,48,119,30,86,26,(X),(X),45781,6238,31667,9610,48480,10536,52748,12220,42574,15165
8600000US13475,13475,ZCTA5 13475,9,11,7,11,2,4,(X),(X),-,**,-,**,N,N,N,N,N,N
8600000US13476,13476,ZCTA5 13476,1111,232,589,144,522,134,(X),(X),53490,13001,43077,7175,56308,6716,65117,11010,46369,7894
8600000US13477,13477,ZCTA5 13477,728,226,436,131,292,113,(X),(X),39423,24015,50128,28413,55027,22655,48570,14468,64668,37449
8600000US13478,13478,ZCTA5 13478,998,247,551,158,447,147,(X),(X),44107,9457,33935,15997,44991,5338,50374,5805,38357,7509
8600000US13480,13480,ZCTA5 13480,1192,140,713,100,479,79,(X),(X),44449,3956,33802,4039,46165,2465,51298,3898,38524,3484
8600000US13483,13483,ZCTA5 13483,92,60,55,32,37,33,(X),(X),-,**,30288,14151,37783,6274,40118,9556,34311,7911
8600000US13484,13484,ZCTA5 13484,118,117,56,64,62,58,(X),(X),-,**,29539,24408,N,N,N,N,N,N
8600000US13485,13485,ZCTA5 13485,321,65,169,42,152,40,(X),(X),40787,3198,33125,9746,46813,8300,45634,5050,48124,16865
8600000US13486,13486,ZCTA5 13486,234,65,100,37,134,58,(X),(X),54231,10387,32935,2938,54403,11641,70770,21604,42190,9829
8600000US13488,13488,ZCTA5 13488,49,25,17,12,32,17,(X),(X),-,**,41786,23115,N,N,N,N,N,N
8600000US13489,13489,ZCTA5 13489,178,39,119,26,59,21,(X),(X),40417,5023,39375,22720,45366,5366,45843,6444,44405,10088
8600000US13490,13490,ZCTA5 13490,575,165,409,128,166,82,(X),(X),61357,7746,45208,10029,64542,8222,70001,10021,51091,22997
8600000US13491,13491,ZCTA5 13491,1155,130,647,68,508,91,(X),(X),45966,5749,35345,4404,49327,4599,56575,6648,40097,3375
8600000US13492,13492,ZCTA5 13492,3965,318,2064,205,1901,199,(X),(X),50768,2499,40702,4233,56508,3414,64930,4895,47364,4493
8600000US13493,13493,ZCTA5 13493,511,93,286,57,225,56,(X),(X),39130,3495,32989,7172,40154,2957,42604,3865,37040,4053
8600000US13494,13494,ZCTA5 13494,59,37,31,21,28,20,(X),(X),55938,55112,57500,8770,62102,24633,69110,42584,54343,8843
8600000US13495,13495,ZCTA5 13495,769,157,355,99,414,109,(X),(X),39974,10928,43382,6904,47624,6852,51439,11365,44354,4833
8600000US13501,13501,ZCTA5 13501,8728,484,4956,382,3772,307,(X),(X),36020,1957,33884,2223,46773,3571,51746,5982,40240,2195
8600000US13502,13502,ZCTA5 13502,9206,553,4862,375,4344,347,(X),(X),41014,1273,32114,1235,42839,1351,46531,2274,38707,1677
8600000US13601,13601,ZCTA5 13601,12595,656,7442,500,5153,410,(X),(X),41312,2221,33113,2514,47416,2104,51627,3177,41334,2481
8600000US13602,13602,ZCTA5 13602,3428,590,3302,592,126,53,(X),(X),23238,904,22443,3681,23936,989,23908,1051,24677,3683
8600000US13603,13603,ZCTA5 13603,3321,383,2759,320,562,162,(X),(X),39327,3473,36439,8450,44518,4503,46127,5108,36619,4683
8600000US13605,13605,ZCTA5 13605,1435,205,880,168,555,109,(X),(X),47813,5710,30475,4156,48389,3596,54768,5851,38275,4342
8600000US13606,13606,ZCTA5 13606,1036,243,604,140,432,151,(X),(X),49675,5375,26063,5755,43119,5473,54171,6966,27667,4635
8600000US13607,13607,ZCTA5 13607,460,109,294,82,166,58,(X),(X),42125,17265,48152,9603,48692,6451,47934,8648,50035,8594
8600000US13608,13608,ZCTA5 13608,430,79,282,63,148,33,(X),(X),44091,6175,34444,3579,42418,2717,46005,3978,35585,4318
8600000US13612,13612,ZCTA5 13612,943,129,581,115,362,76,(X),(X),48250,8611,40690,2765,49909,4612,54613,6099,42358,5139
8600000US13613,13613,ZCTA5 13613,660,157,386,95,274,92,(X),(X),39583,5410,27105,7977,38233,3967,42653,5326,32007,3982
8600000US13614,13614,ZCTA5 13614,72,36,36,18,36,24,(X),(X),68750,21284,44444,21811,N,N,N,N,N,N
8600000US13615,13615,ZCTA5 13615,318,92,212,69,106,41,(X),(X),37500,13241,38500,8148,45487,7855,48866,11440,38731,7192
8600000US13616,13616,ZCTA5 13616,635,191,454,160,181,88,(X),(X),40774,5517,26750,11400,44357,9273,47825,11315,35660,8718
8600000US13617,13617,ZCTA5 13617,2457,333,1298,190,1159,214,(X),(X),52107,4969,40993,9201,54631,4615,62561,8129,45750,3741
8600000US13618,13618,ZCTA5 13618,512,84,275,54,237,54,(X),(X),45329,7832,34018,15879,47554,5958,51971,7647,42430,5980
8600000US13619,13619,ZCTA5 13619,3464,351,2087,239,1377,190,(X),(X),50996,2143,36132,4477,49105,3701,53841,4564,41926,4785
8600000US13620,13620,ZCTA5 13620,441,87,283,66,158,49,(X),(X),48750,11380,40652,8136,55597,7934,59576,10512,48469,10278
8600000US13621,13621,ZCTA5 13621,110,49,45,27,65,37,(X),(X),50625,16661,33516,12123,40198,9384,46964,6799,35514,14602
8600000US13622,13622,ZCTA5 13622,750,163,395,104,355,108,(X),(X),45673,15164,22181,6391,42333,6172,50367,8304,33394,7753
8600000US13623,13623,ZCTA5 13623,3,4,0,11,3,4,(X),(X),-,**,-,**,N,N,N,N,N,N
8600000US13624,13624,ZCTA5 13624,1660,237,1013,150,647,144,(X),(X),51740,8432,39122,4407,54716,7129,62410,10999,42668,7108
8600000US13625,13625,ZCTA5 13625,546,87,332,67,214,49,(X),(X),49318,12981,38409,6832,49145,5076,53198,7954,42856,5926
8600000US13626,13626,ZCTA5 13626,715,106,506,78,209,61,(X),(X),41298,2212,30813,4567,49151,6935,55518,9293,33736,3327
8600000US13628,13628,ZCTA5 13628,63,28,42,24,21,11,(X),(X),51250,12515,40208,2769,46568,5174,49793,8467,40119,7358
8600000US13630,13630,ZCTA5 13630,366,80,234,71,132,34,(X),(X),46731,7234,40357,12067,46760,6163,50946,7378,39340,5319
8600000US13633,13633,ZCTA5 13633,103,35,72,28,31,14,(X),(X),31964,2853,51042,5280,43016,7265,39722,10040,50665,9975
8600000US13634,13634,ZCTA5 13634,1494,203,796,137,698,144,(X),(X),51357,4266,34375,8650,49641,3890,56205,6020,42156,5521
8600000US13635,13635,ZCTA5 13635,271,55,133,31,138,42,(X),(X),42679,8878,28750,7480,38790,4879,45356,7629,32463,4261
8600000US13636,13636,ZCTA5 13636,94,36,43,23,51,22,(X),(X),42250,39874,47188,24951,51920,9505,59584,14568,45459,12917
8600000US13637,13637,ZCTA5 13637,1871,227,1267,195,604,146,(X),(X),39745,5373,36182,2921,45111,5893,45036,5949,45268,8938
8600000US13638,13638,ZCTA5 13638,98,73,79,70,19,22,(X),(X),37469,24940,-,**,N,N,N,N,N,N
8600000US13639,13639,ZCTA5 13639,49,27,28,17,21,14,(X),(X),56250,20985,21875,14476,41773,4753,55004,11330,24133,6686
8600000US13640,13640,ZCTA5 13640,71,45,49,38,22,19,(X),(X),88309,7729,-,**,104913,44799,95604,15781,125645,121616
8600000US13641,13641,ZCTA5 13641,5,8,0,11,5,8,(X),(X),-,**,-,**,N,N,N,N,N,N
8600000US13642,13642,ZCTA5 13642,2451,332,1458,238,993,221,(X),(X),43442,3031,33765,3651,46900,5469,52147,7978,39195,4606
8600000US13643,13643,ZCTA5 13643,0,11,0,11,0,11,(X),(X),-,**,-,**,-,**,-,**,-,**
8600000US13646,13646,ZCTA5 13646,562,71,316,53,246,43,(X),(X),37500,4545,40385,11154,47493,4630,45809,5042,49656,7968
8600000US13647,13647,ZCTA5 13647,32,29,11,9,21,25,(X),(X),-,**,-,**,N,N,N,N,N,N
8600000US13648,13648,ZCTA5 13648,573,119,353,74,220,59,(X),(X),51250,5331,38519,3915,48705,2913,54003,6367,40204,6813
8600000US13650,13650,ZCTA5 13650,486,114,355,92,131,43,(X),(X),47875,6936,26964,2469,94269,39510,117293,52994,31878,4278
8600000US13651,13651,ZCTA5 13651,34,14,23,12,11,8,(X),(X),-,**,45417,14285,121294,45129,155683,52268,49391,11891
8600000US13652,13652,ZCTA5 13652,578,117,343,92,235,49,(X),(X),32277,7027,31131,3297,44954,9499,49769,15675,37928,4554
8600000US13654,13654,ZCTA5 13654,748,154,372,86,376,92,(X),(X),40119,13467,36544,6932,44996,4313,45129,7184,44864,5314
8600000US13655,13655,ZCTA5 13655,699,193,389,194,310,124,(X),(X),54130,6063,41201,5531,48513,4918,50246,5640,46338,8830
8600000US13656,13656,ZCTA5 13656,907,149,578,106,329,93,(X),(X),40231,5109,28938,5489,46899,8390,54701,13238,33192,4421
8600000US13658,13658,ZCTA5 13658,714,131,416,94,298,75,(X),(X),45930,8548,41375,15783,49736,11441,58442,19026,37582,4604
8600000US13659,13659,ZCTA5 13659,117,35,67,22,50,18,(X),(X),49583,6178,41250,16137,55702,6822,57722,7921,52994,11329
8600000US13660,13660,ZCTA5 13660,505,84,264,55,241,52,(X),(X),49118,4975,32228,9479,51516,8513,55687,5387,46947,14464
8600000US13661,13661,ZCTA5 13661,437,81,300,61,137,34,(X),(X),52115,9604,50365,20566,55707,6279,58952,8288,48601,8171
8600000US13662,13662,ZCTA5 13662,4507,430,2586,321,1921,270,(X),(X),47625,6125,37686,3388,50273,3336,55794,5233,42841,3401
8600000US13664,13664,ZCTA5 13664,123,45,60,27,63,25,(X),(X),48750,15576,33750,9535,48269,6382,58165,11922,38844,5633
8600000US13665,13665,ZCTA5 13665,345,158,192,93,153,79,(X),(X),62321,34416,30329,12714,51661,11429,64773,17028,35207,6024
